season_year,player_id,player_name,team_name,team_code,rank_no,position,g,gs,ip,e,pko,po,a,dp,fpct,pb,sb,cs,cs_rate
2026,67419,문용익,KT,KT,49,투수,2,1,2 2/3,0,0,1,0,0,1.0,0,0,0,
2026,55005,오서진,KT,KT,49,2루수,2,0,3,0,0,0,2,0,1.0,0,0,0,
2026,68089,조대현,KT,KT,49,포수,2,0,3 1/3,0,0,2,0,0,1.0,0,1,0,0.0
2026,54097,김민석,KT,KT,55,포수,1,0,4,0,0,7,0,0,1.0,0,1,0,0.0
2026,56066,박지훈,KT,KT,55,투수,1,0,2/3,0,0,0,0,0,,0,0,0,
2026,69113,임준형,KT,KT,55,투수,1,0,1,0,0,0,0,0,,0,0,0,
2026,51528,손성빈,롯데,LT,1,포수,49,34,305 1/3,3,1,296,30,5,0.991,0,19,3,13.6
2026,68205,전민재,롯데,LT,1,유격수,49,49,405,7,0,87,114,26,0.966,0,0,0,
2026,54529,레이예스,롯데,LT,3,좌익수,35,27,254 1/3,0,0,46,2,2,1.0,0,0,0,
2026,62931,노진혁,롯데,LT,4,1루수,34,31,262 1/3,3,0,214,26,18,0.988,0,0,0,
2026,61102,유강남,롯데,LT,5,포수,33,18,150 2/3,1,0,131,12,0,0.993,3,20,5,20.0
2026,50500,황성빈,롯데,LT,6,중견수,32,26,223,1,0,52,0,0,0.981,0,0,0,
2026,68507,장두성,롯데,LT,7,중견수,31,17,181 1/3,0,0,48,0,0,1.0,0,0,0,
2026,62802,박승욱,롯데,LT,8,3루수,30,18,177 1/3,0,0,13,35,2,1.0,0,0,0,
2026,52591,윤동희,롯데,LT,9,우익수,29,28,227 1/3,0,0,49,3,1,1.0,0,0,0,
2026,52568,한태양,롯데,LT,9,2루수,29,25,209,2,0,50,66,9,0.983,0,0,0,
2026,56536,박정민,롯데,LT,11,투수,24,0,23 2/3,1,0,3,1,0,0.8,0,0,0,
2026,68242,정철원,롯데,LT,12,투수,23,0,19 1/3,0,0,1,3,0,1.0,0,0,0,
2026,68525,한동희,롯데,LT,13,3루수,22,22,170,3,0,11,19,0,0.909,0,0,0,
2026,62528,김원중,롯데,LT,14,투수,21,0,17 2/3,1,0,2,4,0,0.857,0,0,0,
2026,50556,최준용,롯데,LT,14,투수,21,0,22 2/3,0,0,3,1,0,1.0,0,0,0,
2026,69517,고승민,롯데,LT,16,2루수,20,19,154,1,0,29,48,7,0.987,0,0,0,
2026,54598,이호준,롯데,LT,16,2루수,20,5,65 1/3,0,0,16,24,9,1.0,0,0,0,
2026,78513,전준우,롯데,LT,16,좌익수,20,20,148 2/3,1,0,32,1,0,0.971,0,0,0,
2026,51551,나승엽,롯데,LT,19,1루수,19,17,147,4,0,132,8,11,0.972,0,0,0,
2026,68260,현도훈,롯데,LT,21,투수,18,0,21 1/3,1,0,1,3,0,0.8,0,0,0,
2026,68036,최이준,롯데,LT,22,투수,15,0,13,0,0,1,1,1,1.0,0,0,0,
2026,50150,손호영,롯데,LT,24,3루수,12,9,83 1/3,0,0,7,16,1,1.0,0,0,0,
2026,56523,비슬리,롯데,LT,27,투수,11,11,58,0,0,2,10,0,1.0,0,0,0,
2026,51516,김진욱,롯데,LT,28,투수,10,10,58 2/3,1,0,1,4,0,0.833,0,0,0,
2026,67539,나균안,롯데,LT,28,투수,10,10,57 1/3,0,0,2,6,0,1.0,0,0,0,
2026,56531,로드리게스,롯데,LT,28,투수,10,10,51,0,0,5,8,0,1.0,0,0,0,
2026,64021,박세웅,롯데,LT,28,투수,10,10,55 2/3,1,1,3,10,0,0.929,0,0,0,
2026,54503,박준우,롯데,LT,28,투수,10,0,13,0,1,0,4,1,1.0,0,0,0,
2026,56548,쿄야마,롯데,LT,28,투수,10,0,10 2/3,0,0,1,0,0,1.0,0,0,0,
2026,69508,신윤후,롯데,LT,34,좌익수,8,0,12,0,0,4,0,0,1.0,0,0,0,
2026,54537,정현수,롯데,LT,34,투수,8,0,4,0,0,1,1,0,1.0,0,0,0,
2026,52514,김세민,롯데,LT,37,유격수,7,1,18,0,0,6,8,3,1.0,0,0,0,
2026,63543,구승민,롯데,LT,39,투수,6,0,6,0,0,2,1,0,1.0,0,0,0,
2026,52530,이민석,롯데,LT,39,투수,6,1,13 1/3,0,0,1,1,0,1.0,0,0,0,
2026,55502,김동현,롯데,LT,45,좌익수,5,4,31 1/3,1,0,3,0,0,0.75,0,0,0,
2026,68518,정보근,롯데,LT,45,포수,5,0,7,0,0,6,2,0,1.0,0,0,1,100.0
2026,50596,홍민기,롯데,LT,45,투수,5,0,3,0,0,0,0,0,,0,0,0,
2026,65522,김강현,롯데,LT,49,투수,4,0,4 2/3,0,0,0,0,0,,0,0,0,
2026,66047,박세진,롯데,LT,49,투수,4,0,1 1/3,0,0,0,0,0,,0,0,0,
2026,67588,윤성빈,롯데,LT,49,투수,4,0,3 1/3,1,0,0,0,0,0.0,0,0,0,
2026,56595,김한홀,롯데,LT,53,우익수,3,0,3,0,0,0,0,0,,0,0,0,
2026,68529,이승헌,롯데,LT,53,투수,3,0,2 2/3,0,0,0,2,0,1.0,0,0,0,
2026,77564,김민성,롯데,LT,58,3루수,2,1,11,0,0,1,1,0,1.0,0,0,0,
2026,56567,신동건,롯데,LT,62,투수,1,0,1,0,0,0,0,0,,0,0,0,
2026,56563,이서준,롯데,LT,62,유격수,1,0,2,0,0,0,0,0,,0,0,0,
2026,55503,이영재,롯데,LT,62,투수,1,0,2/3,0,0,0,0,0,,0,0,0,
2026,66451,최충연,롯데,LT,62,투수,1,0,1,0,0,0,0,0,,0,0,0,
2026,65653,김호령,KIA,HT,1,중견수,52,52,450,1,0,123,5,2,0.992,0,0,0,
2026,52605,김도영,KIA,HT,2,3루수,49,48,406 2/3,2,0,33,84,9,0.983,0,0,0,
2026,68646,한준수,KIA,HT,3,포수,41,33,300,1,0,254,19,6,0.996,1,34,9,20.9
2026,62947,나성범,KIA,HT,4,우익수,33,32,255,3,0,49,1,0,0.943,0,0,0,
2026,78603,김선빈,KIA,HT,5,2루수,32,31,239,0,0,52,81,15,1.0,0,0,0,
2026,50657,박민,KIA,HT,6,유격수,30,22,179,4,0,32,39,10,0.947,0,0,0,
2026,65769,김범수,KIA,HT,7,투수,27,0,20 1/3,0,0,2,2,0,1.0,0,0,0,
2026,63342,조상우,KIA,HT,7,투수,27,0,23,0,0,0,1,0,1.0,0,0,0,
2026,55636,박재현,KIA,HT,9,좌익수,25,24,196,0,0,47,1,1,1.0,0,0,0,
2026,78122,김태군,KIA,HT,10,포수,24,18,149,0,0,120,8,2,1.0,2,9,0,0.0
2026,67609,박정우,KIA,HT,12,좌익수,23,2,54 2/3,1,0,12,0,0,0.923,0,0,0,
2026,52639,최지민,KIA,HT,12,투수,23,0,20 2/3,1,0,1,3,1,0.8,0,0,0,
2026,56632,데일,KIA,HT,14,유격수,22,21,174 1/3,7,0,30,39,7,0.908,0,0,0,
2026,55926,정현창,KIA,HT,14,유격수,22,3,60 2/3,1,0,10,17,3,0.964,0,0,0,
2026,66614,김규성,KIA,HT,16,1루수,21,5,78,1,0,64,3,4,0.985,0,0,0,
2026,51994,한재승,KIA,HT,16,투수,21,0,19 1/3,0,0,0,1,0,1.0,0,0,0,
2026,56626,카스트로,KIA,HT,18,좌익수,20,20,155 1/3,0,0,45,1,0,1.0,0,0,0,
2026,54610,성영탁,KIA,HT,20,투수,19,0,22 1/3,0,0,0,4,0,1.0,0,0,0,
2026,50662,정해영,KIA,HT,23,투수,16,0,16 2/3,0,0,0,2,0,1.0,0,0,0,
2026,52634,박상준,KIA,HT,24,1루수,15,15,113,1,0,106,4,9,0.991,0,0,0,
2026,55267,홍민규,KIA,HT,24,투수,15,0,18 1/3,0,0,2,1,0,1.0,0,0,0,
2026,56613,아데를린,KIA,HT,26,1루수,14,14,114,2,0,92,10,8,0.981,0,0,0,
2026,52641,황동하,KIA,HT,28,투수,13,6,46,1,0,4,3,0,0.875,0,0,0,
2026,69636,오선우,KIA,HT,30,1루수,12,8,78,1,0,82,7,3,0.989,0,0,0,
2026,54640,네일,KIA,HT,31,투수,11,11,63 1/3,1,0,5,9,0,0.933,0,0,0,
2026,55633,올러,KIA,HT,31,투수,11,11,68 1/3,0,0,4,3,0,1.0,0,0,0,
2026,77637,양현종,KIA,HT,33,투수,10,10,48 1/3,0,0,2,2,0,1.0,0,0,0,
2026,51648,이의리,KIA,HT,33,투수,10,10,35 1/3,0,0,2,4,0,1.0,0,0,0,
2026,60768,이태양,KIA,HT,33,투수,10,0,12 2/3,1,0,1,2,0,0.75,0,0,0,
2026,52628,한승연,KIA,HT,33,좌익수,10,7,58,1,0,15,1,0,0.941,0,0,0,
2026,55610,김태형,KIA,HT,38,투수,9,6,31,0,0,1,3,0,1.0,0,0,0,
2026,62951,이형범,KIA,HT,39,투수,8,0,10,0,0,0,0,0,,0,0,0,
2026,52667,윤도현,KIA,HT,41,1루수,6,5,30 1/3,0,0,24,2,1,1.0,0,0,0,
2026,68504,이호연,KIA,HT,41,1루수,6,4,34 2/3,0,0,40,3,4,1.0,0,0,0,
2026,53609,곽도규,KIA,HT,43,투수,5,0,2 2/3,0,0,0,1,0,1.0,0,0,0,
2026,76225,김건국,KIA,HT,43,투수,5,0,4 2/3,0,0,0,0,0,,0,0,0,
2026,66354,주효상,KIA,HT,43,포수,5,3,28,0,0,29,1,0,1.0,0,1,1,50.0
2026,66609,전상현,KIA,HT,47,투수,4,0,3 1/3,0,0,0,0,0,,0,0,0,
2026,50641,장재혁,KIA,HT,49,투수,3,0,4,0,0,1,0,0,1.0,0,0,0,
2026,61643,홍건희,KIA,HT,49,투수,3,0,3,0,0,0,0,0,,0,0,0,
2026,61353,고종욱,KIA,HT,55,좌익수,2,1,9,0,0,1,0,0,1.0,0,0,0,
2026,69620,김기훈,KIA,HT,55,투수,2,0,1 2/3,0,0,0,0,0,,0,0,0,
2026,56637,김민규,KIA,HT,55,중견수,2,0,4,0,0,2,0,0,1.0,0,0,0,
2026,68928,김시훈,KIA,HT,55,투수,2,0,2,0,0,0,1,0,1.0,0,0,0,
2026,64560,이창진,KIA,HT,62,우익수,1,1,5,0,0,2,0,0,1.0,0,0,0,
2026,64646,박찬호,두산,OB,1,유격수,53,52,448,7,0,85,133,33,0.969,0,0,0,
2026,79231,정수빈,두산,OB,1,중견수,53,52,447,1,0,114,2,0,0.991,0,0,0,
2026,56251,카메론,두산,OB,3,우익수,48,48,401,4,0,75,0,0,0.949,0,0,0,
2026,53554,김민석,두산,OB,4,좌익수,45,40,333,2,0,70,1,1,0.973,0,0,0,
2026,55252,박준순,두산,OB,5,2루수,37,36,301 2/3,5,0,84,93,18,0.973,0,0,0,
2026,53296,윤준호,두산,OB,6,포수,34,16,170 2/3,0,0,166,9,0,1.0,3,9,1,10.0
2026,76232,양의지,두산,OB,7,포수,31,30,241,1,0,223,16,2,0.996,3,27,3,10.0
2026,63123,강승호,두산,OB,8,1루수,30,19,183,2,0,145,16,18,0.988,0,0,0,
2026,50204,박지훈,두산,OB,8,3루수,30,26,228,1,0,17,37,2,0.982,0,0,0,
2026,52204,이병헌,두산,OB,10,투수,29,0,21,0,0,1,4,1,1.0,0,0,0,
2026,55215,양재훈,두산,OB,11,투수,26,0,24 1/3,0,0,4,1,0,1.0,0,0,0,
2026,68830,김정우,두산,OB,12,투수,24,0,25,0,0,2,4,1,1.0,0,0,0,
2026,51203,안재석,두산,OB,13,3루수,23,23,194,4,0,19,37,3,0.933,0,0,0,
2026,64153,양석환,두산,OB,14,1루수,22,22,175,2,0,151,14,13,0.988,0,0,0,
2026,66291,이영하,두산,OB,15,투수,18,1,22,0,0,2,5,0,1.0,0,0,0,
2026,66209,조수행,두산,OB,15,좌익수,18,0,34,0,0,13,1,0,1.0,0,0,0,
2026,67266,박치국,두산,OB,17,투수,17,0,13 1/3,0,0,0,1,0,1.0,0,0,0,
2026,67207,이유찬,두산,OB,17,2루수,17,8,79 2/3,2,0,19,20,2,0.951,0,0,0,
2026,56218,타무라,두산,OB,17,투수,17,0,16,0,0,1,0,0,1.0,0,0,0,
2026,66112,김기연,두산,OB,20,포수,13,8,66 1/3,0,0,74,5,2,1.0,1,3,2,40.0
2026,52202,윤태호,두산,OB,21,투수,12,0,10 1/3,0,0,1,1,0,1.0,0,0,0,
2026,68220,곽빈,두산,OB,22,투수,11,11,60 2/3,0,0,2,4,0,1.0,0,0,0,
2026,50208,오명진,두산,OB,22,2루수,11,6,58 2/3,1,0,12,17,5,0.967,0,0,0,
2026,55239,잭로그,두산,OB,22,투수,11,11,64,0,0,1,7,0,1.0,0,0,0,
2026,51264,최승용,두산,OB,22,투수,11,11,51 1/3,0,0,2,7,1,1.0,0,0,0,
2026,53259,최준호,두산,OB,22,투수,11,1,16 1/3,1,1,1,2,0,0.75,0,0,0,
2026,77211,이용찬,두산,OB,29,투수,10,0,8 2/3,0,0,0,0,0,,0,0,0,
2026,55268,최민석,두산,OB,29,투수,10,10,54 2/3,2,0,2,7,0,0.818,0,0,0,
2026,54263,김택연,두산,OB,32,투수,9,0,10 1/3,0,0,0,0,0,,0,0,0,
2026,68249,박신지,두산,OB,32,투수,9,0,12,0,0,1,0,0,1.0,0,0,0,
2026,56215,최주형,두산,OB,35,투수,8,0,7,1,0,0,0,0,0.0,0,0,0,
2026,52043,벤자민,두산,OB,37,투수,7,7,41 1/3,0,0,4,2,1,1.0,0,0,0,
2026,54236,임종성,두산,OB,37,3루수,7,3,33,1,0,2,9,0,0.917,0,0,0,
2026,52206,최지강,두산,OB,37,투수,7,0,4,0,0,0,1,0,1.0,0,0,0,
2026,65639,박정수,두산,OB,43,투수,6,0,6,1,0,0,0,0,0.0,0,0,0,
2026,77532,손아섭,두산,OB,45,좌익수,5,4,34,1,0,2,0,0,0.667,0,0,0,
2026,67246,김명신,두산,OB,48,투수,3,0,2 2/3,0,0,0,1,0,1.0,0,0,0,
2026,63257,김인태,두산,OB,48,우익수,3,0,4,0,0,0,0,0,,0,0,0,
2026,51298,박성재,두산,OB,51,1루수,2,0,3,0,0,6,0,1,1.0,0,0,0,
2026,67263,최원준,두산,OB,51,투수,2,0,2,0,0,0,0,0,,0,0,0,
2026,50234,플렉센,두산,OB,51,투수,2,2,5,1,0,0,0,0,0.0,0,0,0,
2026,53312,김건희,키움,WO,1,포수,52,40,379 2/3,4,0,323,27,5,0.989,0,27,8,22.9
2026,76267,최주환,키움,WO,2,1루수,36,34,290 1/3,4,0,254,19,30,0.986,0,0,0,
2026,78756,오선진,키움,WO,3,유격수,26,13,137,0,0,24,32,8,1.0,0,0,0,
2026,56348,유토,키움,WO,3,투수,26,0,22 2/3,0,0,0,6,0,1.0,0,0,0,
2026,79608,안치홍,키움,WO,5,2루수,25,24,203,1,0,41,67,13,0.991,0,0,0,
2026,55371,권혁빈,키움,WO,6,유격수,24,22,167 2/3,1,0,23,54,11,0.987,0,0,0,
2026,51301,김성진,키움,WO,7,투수,23,0,24 1/3,0,0,0,3,0,1.0,0,0,0,
2026,52305,박수종,키움,WO,7,중견수,23,10,106 2/3,0,0,37,0,0,1.0,0,0,0,
2026,50357,박주홍,키움,WO,7,중견수,23,22,173,2,0,54,1,1,0.965,0,0,0,
2026,56322,브룩스,키움,WO,7,1루수,23,18,170,0,0,148,12,13,1.0,0,0,0,
2026,64346,임병욱,키움,WO,7,우익수,23,21,175 1/3,1,0,43,0,0,0.977,0,0,0,
2026,76118,원종현,키움,WO,12,투수,21,0,21,1,0,3,2,0,0.833,0,0,0,
2026,50167,이주형,키움,WO,12,중견수,21,20,171 2/3,2,0,55,0,0,0.965,0,0,0,
2026,67391,김재웅,키움,WO,14,투수,18,0,19 1/3,0,0,0,4,0,1.0,0,0,0,
2026,55394,박정훈,키움,WO,14,투수,18,4,31,0,1,0,9,0,1.0,0,0,0,
2026,65898,김웅빈,키움,WO,16,3루수,16,15,126,1,0,5,14,3,0.95,0,0,0,
2026,56326,김지석,키움,WO,16,3루수,16,15,126,4,0,11,27,2,0.905,0,0,0,
2026,63512,박진형,키움,WO,16,투수,16,0,18 2/3,0,0,1,1,0,1.0,0,0,0,
2026,52348,박찬혁,키움,WO,16,우익수,16,15,116,0,0,22,1,0,1.0,0,0,0,
2026,78135,이형종,키움,WO,16,좌익수,16,12,98,0,0,20,0,0,1.0,0,0,0,
2026,67116,오석주,키움,WO,22,투수,14,3,24 2/3,0,0,1,4,0,1.0,0,0,0,
2026,64340,임지열,키움,WO,22,좌익수,14,9,92,1,0,26,0,0,0.963,0,0,0,
2026,53305,박성빈,키움,WO,25,포수,13,8,53,0,0,49,3,1,1.0,1,5,2,28.6
2026,78168,서건창,키움,WO,25,2루수,13,12,104 2/3,0,0,20,28,7,1.0,0,0,0,
2026,55370,양현종,키움,WO,25,3루수,13,11,101,2,0,7,16,5,0.92,0,0,0,
2026,55392,어준서,키움,WO,29,유격수,12,12,104 2/3,4,0,17,35,5,0.929,0,0,0,
2026,69360,조영건,키움,WO,29,투수,12,0,9 1/3,0,0,0,0,0,,0,0,0,
2026,56304,박한결,키움,WO,32,2루수,11,10,90,1,0,21,29,6,0.98,0,0,0,
2026,51761,배동현,키움,WO,32,투수,11,7,47 2/3,0,0,2,2,0,1.0,0,0,0,
2026,69045,알칸타라,키움,WO,34,투수,10,10,65,0,0,4,6,0,1.0,0,0,0,
2026,64350,하영민,키움,WO,34,투수,10,7,38 2/3,0,0,4,2,0,1.0,0,0,0,
2026,55359,김서준,키움,WO,36,투수,9,0,12 2/3,1,0,1,4,0,0.833,0,0,0,
2026,54394,송지후,키움,WO,36,유격수,9,5,56 2/3,2,0,8,13,5,0.913,0,0,0,
2026,56345,정다훈,키움,WO,36,투수,9,0,9,0,0,0,3,0,1.0,0,0,0,
2026,56337,박지성,키움,WO,42,투수,7,0,7 2/3,0,0,0,2,0,1.0,0,0,0,
2026,68341,안우진,키움,WO,42,투수,7,7,24,0,0,2,4,0,1.0,0,0,0,
2026,54362,전준표,키움,WO,42,투수,7,0,6 1/3,0,0,0,0,0,,0,0,0,
2026,53344,김동헌,키움,WO,45,포수,6,4,30,0,0,26,1,0,1.0,0,3,0,0.0
2026,56318,박준현,키움,WO,45,투수,6,6,29 1/3,1,0,2,3,0,0.833,0,0,0,
2026,55301,이준우,키움,WO,45,투수,6,0,6 2/3,0,0,0,0,0,,0,0,0,
2026,55377,정세영,키움,WO,45,투수,6,2,14 2/3,0,0,0,3,0,1.0,0,0,0,
2026,62332,김재현,키움,WO,49,포수,5,3,22 2/3,1,1,14,4,2,0.947,0,1,0,0.0
2026,55397,전태현,키움,WO,49,좌익수,5,3,31,1,0,10,0,0,0.909,0,0,0,
2026,69332,주성원,키움,WO,49,우익수,5,4,29,0,0,10,0,0,1.0,0,0,0,
2026,68362,추재현,키움,WO,49,우익수,5,3,22 2/3,1,0,6,0,0,0.857,0,0,0,
2026,53301,박윤성,키움,WO,54,투수,4,0,2 1/3,0,0,0,0,0,,0,0,0,
2026,55339,염승원,키움,WO,54,2루수,4,4,29,0,0,9,6,1,1.0,0,0,0,
2026,56334,와일스,키움,WO,54,투수,4,4,24,0,0,0,3,0,1.0,0,0,0,
2026,52395,윤석원,키움,WO,54,투수,4,0,3 2/3,0,0,0,0,0,,0,0,0,
2026,56338,최재영,키움,WO,54,3루수,4,4,27,1,0,2,4,3,0.857,0,0,0,
2026,53164,김동규,키움,WO,61,투수,3,0,1 1/3,0,0,0,0,0,,0,0,0,
2026,55322,로젠버그,키움,WO,61,투수,3,3,11 1/3,0,0,0,0,0,,0,0,0,
2026,51302,이주형,키움,WO,61,1루수,3,0,6,0,0,4,1,1,1.0,0,0,0,
2026,54368,김연주,키움,WO,67,투수,2,1,3 1/3,0,0,0,1,0,1.0,0,0,0,
2026,64984,김태진,키움,WO,67,3루수,2,0,4,0,0,0,1,0,1.0,0,0,0,
2026,54303,박채울,키움,WO,67,중견수,2,2,17,0,0,3,1,1,1.0,0,0,0,
2026,54319,김윤하,키움,WO,76,투수,1,0,2/3,1,0,0,1,0,0.5,0,0,0,
2026,55393,여동욱,키움,WO,76,3루수,1,0,2,0,0,0,0,0,,0,0,0,
2026,56366,이태양,키움,WO,76,투수,1,0,1,0,0,0,0,0,,0,0,0,
2026,55313,정현우,키움,WO,76,투수,1,1,5,0,0,0,0,0,,0,0,0,
2026,56305,히우라,키움,WO,76,좌익수,1,1,9,0,0,5,0,0,1.0,0,0,0,
