season_year,player_id,player_name,team_name,team_code,rank_no,era,g,w,l,sv,hld,wpct,ip,h,hr,bb,hbp,so,r,er,whip,cg,sho,qs,bsv,tbf,np,avg,double_hit,triple_hit,sac,sf,ibb,wp,bk,gs,wgs,wgr,gf,svo,ts,gdp,go_count,ao_count,go_ao,babip,p_g,p_ip,k9,bb9,k_bb,obp,slg,ops
2026,69969,전사민,NC,NC,4,2.6,19,1,1,2,0,0.5,17 1/3,11,0,5,3,12,5,5,0.92,0,0,0,0,71,258,0.183,3,0,1,2,0,2,0,0,0,1,7,4,1,0,27,12,2.25,0.22,13.6,14.9,6.23,2.6,2.4,0.271,0.233,0.504
2026,69994,박지한,NC,NC,5,3.0,2,0,0,0,0,,3,1,0,3,1,4,1,1,1.33,0,0,0,0,14,61,0.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,1.5,0.167,30.5,20.3,12.0,9.0,1.33,0.357,0.1,0.457
2026,55903,라일리,NC,NC,6,3.18,3,1,0,0,0,1.0,17,11,5,3,0,17,6,6,0.82,0,0,1,0,65,260,0.177,0,0,0,0,0,0,0,3,1,0,0,0,0,0,16,18,0.89,0.15,86.7,15.3,9.0,1.59,5.67,0.215,0.419,0.634
2026,54906,원종해,NC,NC,7,3.24,11,0,0,0,1,,8 1/3,5,0,3,3,5,3,3,0.96,0,0,0,0,36,143,0.167,0,1,0,0,0,1,0,0,0,0,3,1,0,1,13,7,1.86,0.2,13.0,17.2,5.4,3.24,1.67,0.306,0.233,0.539
2026,52992,이준혁,NC,NC,8,3.29,14,0,0,0,1,,13 2/3,14,0,11,3,13,8,5,1.83,0,0,0,0,70,278,0.259,1,0,1,1,1,1,0,0,0,0,3,0,0,1,21,7,3.0,0.333,19.9,20.3,8.56,7.24,1.18,0.406,0.278,0.684
2026,65933,구창모,NC,NC,9,3.55,8,4,1,0,0,0.8,45 2/3,41,6,14,1,35,18,18,1.2,0,0,4,0,190,695,0.237,8,1,2,0,1,3,0,8,4,0,0,0,0,5,57,40,1.43,0.265,86.9,15.2,6.9,2.76,2.5,0.298,0.399,0.697
2026,68900,김영규,NC,NC,10,4.0,24,1,2,0,2,0.333,18,20,2,13,1,15,8,8,1.83,0,0,0,0,89,321,0.282,5,0,2,2,2,1,0,0,0,1,2,4,0,0,14,24,0.58,0.321,13.4,17.8,7.5,6.5,1.15,0.391,0.437,0.828
2026,52902,임지민,NC,NC,11,4.19,21,1,1,1,6,0.5,19 1/3,12,4,9,1,22,10,9,1.09,0,0,0,2,79,313,0.174,2,0,0,0,0,2,0,0,0,1,2,10,0,0,14,21,0.67,0.186,14.9,16.2,10.24,4.19,2.44,0.278,0.377,0.655
2026,56928,버하겐,NC,NC,12,4.68,6,1,1,0,0,0.5,25,23,2,11,1,24,13,13,1.36,0,0,0,0,109,447,0.245,2,1,2,1,0,1,0,6,1,0,0,0,0,1,22,26,0.85,0.304,74.5,17.9,8.64,3.96,2.18,0.327,0.351,0.678
2026,68902,신민혁,NC,NC,13,4.79,8,0,3,0,0,0.0,35 2/3,32,6,13,3,17,21,19,1.26,0,0,0,0,152,596,0.244,9,0,2,3,1,1,0,8,0,0,0,0,0,3,32,53,0.6,0.234,74.5,16.7,4.29,3.28,1.31,0.32,0.45,0.77
2026,63959,임정호,NC,NC,14,5.0,14,0,0,0,1,,9,9,1,3,0,8,5,5,1.33,0,0,0,0,39,163,0.25,2,0,0,0,0,1,0,0,0,0,2,3,0,1,8,11,0.73,0.296,11.6,18.1,8.0,3.0,2.67,0.308,0.389,0.697
2026,56911,토다,NC,NC,15,5.29,7,2,4,0,0,0.333,34,35,3,14,1,24,21,20,1.44,0,0,2,0,149,536,0.273,4,2,3,3,0,3,0,7,2,0,0,0,0,2,36,36,1.0,0.308,76.6,15.8,6.35,3.71,1.71,0.342,0.406,0.748
2026,67954,김진호,NC,NC,16,6.0,18,0,2,0,4,0.0,15,12,2,15,0,12,11,10,1.8,0,0,0,1,72,300,0.218,2,1,1,1,0,4,0,0,0,0,1,4,0,0,11,21,0.52,0.238,16.7,20.0,7.2,9.0,0.8,0.38,0.4,0.78
2026,56966,테일러,NC,NC,17,6.05,8,3,3,0,0,0.5,38 2/3,37,2,21,5,31,26,26,1.5,0,0,1,0,172,720,0.255,9,1,1,0,0,2,0,8,3,0,0,0,0,5,46,31,1.48,0.313,90.0,18.6,7.22,4.89,1.48,0.368,0.372,0.74
2026,53919,신영우,NC,NC,18,6.43,5,1,1,0,0,0.5,7,2,1,11,1,9,6,5,1.86,0,0,0,0,35,140,0.095,0,0,1,1,0,1,0,1,0,1,0,1,0,1,6,5,1.2,0.083,28.0,20.0,11.57,14.14,0.82,0.412,0.238,0.65
2026,65949,류진욱,NC,NC,19,7.8,17,1,3,3,0,0.25,15,19,4,6,2,18,13,13,1.67,0,0,0,2,71,308,0.302,5,1,0,0,0,0,0,0,0,1,11,5,0,1,16,10,1.6,0.366,18.1,20.5,10.8,3.6,3.0,0.38,0.603,0.983
2026,53973,목지훈,NC,NC,20,8.64,5,0,1,0,0,0.0,8 1/3,12,3,8,1,6,9,8,2.4,0,0,0,0,44,165,0.343,0,0,0,0,0,0,0,1,0,0,2,0,0,1,9,8,1.13,0.346,33.0,19.8,6.48,8.64,0.75,0.477,0.6,1.077
2026,68639,하준영,NC,NC,21,9.82,4,0,0,0,0,,3 2/3,4,1,3,0,5,4,4,1.91,0,0,0,0,17,76,0.286,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0.25,0.375,19.0,20.7,12.27,7.36,1.67,0.412,0.5,0.912
2026,54904,손주환,NC,NC,22,12.0,7,0,0,0,0,,6,9,2,6,0,9,9,8,2.5,0,0,0,0,33,151,0.346,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,6,0.5,0.438,21.6,25.2,13.5,9.0,1.5,0.455,0.577,1.032
2026,53029,김정운,KT,KT,1,0.0,1,0,0,0,0,,2,1,0,0,0,1,0,0,0.5,0,0,0,0,7,25,0.143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0.67,0.167,25.0,12.5,4.5,0.0,,0.143,0.286,0.429
2026,67419,문용익,KT,KT,1,,1,0,0,0,0,,0,1,0,1,0,0,1,1,,0,0,0,0,2,11,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,11.0,,,,0.0,1.0,1.0,2.0
2026,52060,박영현,KT,KT,3,2.66,17,3,0,9,0,1.0,20 1/3,14,0,10,0,19,6,6,1.18,0,0,0,2,85,361,0.197,3,0,1,3,1,2,0,0,0,3,11,11,1,0,11,30,0.37,0.255,21.2,17.8,8.41,4.43,1.9,0.286,0.239,0.525
2026,69041,손동현,KT,KT,4,2.79,19,1,0,0,1,1.0,19 1/3,16,2,8,1,19,6,6,1.24,0,0,0,1,80,321,0.229,2,0,0,1,1,0,0,0,0,1,5,4,0,3,12,24,0.5,0.28,16.9,16.6,8.84,3.72,2.38,0.313,0.343,0.656
2026,50030,소형준,KT,KT,5,3.69,7,3,0,0,0,1.0,39,43,2,9,3,37,19,16,1.33,0,0,4,0,168,652,0.283,11,0,2,2,1,0,0,7,3,0,0,0,0,6,55,19,2.89,0.357,93.1,16.7,8.54,2.08,4.11,0.331,0.395,0.726
2026,65060,주권,KT,KT,6,3.71,14,1,0,0,0,1.0,17,16,1,8,0,4,9,7,1.41,0,0,0,0,70,252,0.262,1,0,1,0,1,1,0,0,0,1,6,0,0,5,32,9,3.56,0.268,18.0,14.8,2.12,4.24,0.5,0.348,0.328,0.676
2026,73117,우규민,KT,KT,7,3.75,15,0,0,0,1,,12,16,1,1,1,5,5,5,1.42,0,0,0,0,52,186,0.333,3,0,1,1,0,0,0,0,0,0,9,1,0,1,15,13,1.15,0.349,12.4,15.5,3.75,0.75,5.0,0.353,0.458,0.811
2026,56036,보쉴리,KT,KT,8,3.8,8,5,2,0,0,0.714,45,52,3,14,1,39,19,19,1.47,0,0,3,0,198,739,0.286,7,1,1,0,0,2,0,8,5,0,0,0,0,5,47,44,1.07,0.35,92.4,16.4,7.8,2.8,2.79,0.34,0.385,0.725
2026,50859,오원석,KT,KT,9,3.89,8,4,2,0,0,0.667,44,45,3,10,0,39,21,19,1.25,0,0,4,0,181,714,0.266,6,0,0,2,0,1,0,8,4,0,0,0,0,5,50,37,1.35,0.326,89.3,16.2,7.98,2.05,3.9,0.304,0.355,0.659
2026,69047,전용주,KT,KT,10,3.94,21,2,1,0,3,0.667,16,8,0,15,1,14,7,7,1.44,0,0,0,1,70,257,0.151,1,0,1,0,1,1,0,0,0,2,2,5,0,2,20,11,1.82,0.205,12.2,16.1,7.88,8.44,0.93,0.348,0.17,0.518
2026,56032,사우어,KT,KT,11,4.62,9,2,2,0,0,0.5,50 2/3,46,6,22,4,44,26,26,1.34,0,0,4,0,218,859,0.243,10,4,0,3,0,5,0,9,2,0,0,0,0,6,43,59,0.73,0.282,95.4,17.0,7.82,3.91,2.0,0.33,0.434,0.764
2026,56011,스기모토,KT,KT,12,4.84,25,0,1,0,6,0.0,22 1/3,30,2,4,2,19,18,12,1.52,0,0,0,1,106,386,0.303,5,0,0,1,0,2,0,0,0,0,2,10,0,0,24,27,0.89,0.354,15.4,17.3,7.66,1.61,4.75,0.34,0.414,0.754
2026,64001,고영표,KT,KT,13,5.23,8,1,4,0,0,0.2,43,51,7,7,4,54,26,25,1.35,0,0,3,0,189,715,0.29,6,0,2,0,0,0,0,8,1,0,0,0,0,1,40,31,1.29,0.383,89.4,16.6,11.3,1.47,7.71,0.332,0.443,0.775
2026,61666,한승혁,KT,KT,14,5.66,23,1,1,0,6,0.5,20 2/3,22,2,14,0,27,15,13,1.74,0,0,0,2,99,371,0.265,3,1,2,0,1,2,0,0,0,1,3,10,0,1,21,13,1.62,0.37,16.1,18.0,11.76,6.1,1.93,0.371,0.398,0.769
2026,65516,배제성,KT,KT,15,5.68,2,0,1,0,0,0.0,6 1/3,7,1,4,0,6,4,4,1.74,0,0,0,0,30,120,0.269,1,0,0,0,0,1,0,2,0,0,0,0,0,0,4,9,0.44,0.316,60.0,18.9,8.53,5.68,1.5,0.367,0.423,0.79
2026,65048,김민수,KT,KT,16,5.73,20,2,2,1,2,0.5,22,21,4,7,1,16,15,14,1.27,0,0,0,1,94,327,0.253,4,0,3,0,2,0,0,0,0,2,3,5,0,1,28,18,1.56,0.27,16.4,14.9,6.55,2.86,2.29,0.319,0.446,0.765
2026,56066,박지훈,KT,KT,17,81.0,1,0,0,0,0,,2/3,2,1,2,2,2,6,6,6.0,0,0,0,0,8,37,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1.0,37.0,55.5,27.0,27.0,1.0,0.75,1.25,2.0
2026,66047,박세진,롯데,LT,1,,1,0,0,0,0,,0,2,0,0,0,0,1,1,,0,0,0,0,2,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,5.0,,,,,1.0,1.0,2.0
2026,55503,이영재,롯데,LT,1,0.0,1,0,0,0,0,,2/3,0,0,0,0,1,0,0,0.0,0,0,0,0,2,11,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,11.0,16.5,13.5,0.0,,0.0,0.0,0.0
2026,68260,현도훈,롯데,LT,3,1.06,13,2,1,0,0,0.667,17,10,0,10,0,11,5,2,1.18,0,0,0,1,69,273,0.179,0,0,2,1,2,0,0,0,0,2,2,4,0,3,23,13,1.77,0.217,21.0,16.1,5.82,5.29,1.1,0.299,0.179,0.478
2026,54537,정현수,롯데,LT,4,2.25,8,0,0,0,0,,4,4,0,2,0,3,1,1,1.5,0,0,0,0,18,79,0.267,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,8,0.13,0.308,9.9,19.8,6.75,4.5,1.5,0.333,0.333,0.666
2026,63543,구승민,롯데,LT,5,2.7,4,0,0,0,0,,3 1/3,4,0,1,0,2,1,1,1.5,0,0,0,0,15,45,0.286,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,1.0,0.333,11.3,13.5,5.4,2.7,2.0,0.333,0.286,0.619
2026,67539,나균안,롯데,LT,6,2.96,8,1,4,0,0,0.2,45 2/3,45,6,14,2,35,17,15,1.29,0,0,4,0,195,743,0.259,8,0,4,1,0,1,0,8,1,0,0,0,0,2,42,53,0.79,0.291,92.9,16.3,6.9,2.76,2.5,0.319,0.408,0.727
2026,50556,최준용,롯데,LT,7,3.0,17,1,1,6,1,0.5,18,11,0,10,2,19,6,6,1.17,0,0,0,1,77,302,0.172,2,1,0,1,0,3,0,0,0,1,12,10,1,1,13,22,0.59,0.239,17.8,16.8,9.5,5.0,1.9,0.299,0.234,0.533
2026,51516,김진욱,롯데,LT,8,3.06,8,2,2,0,0,0.5,47,41,4,16,1,41,17,16,1.21,0,0,4,0,194,753,0.236,4,0,3,0,0,0,0,8,2,0,0,0,0,2,46,46,1.0,0.287,94.1,16.0,7.85,3.06,2.56,0.304,0.328,0.632
2026,56523,비슬리,롯데,LT,9,3.61,8,4,2,0,0,0.667,42 1/3,50,1,12,2,52,19,17,1.46,0,0,4,0,188,723,0.294,7,1,3,1,0,2,1,8,4,0,0,0,0,4,36,33,1.09,0.415,90.4,17.1,11.06,2.55,4.33,0.346,0.365,0.711
2026,65522,김강현,롯데,LT,10,3.86,4,0,0,0,0,,4 2/3,3,0,3,0,5,2,2,1.29,0,0,0,0,20,81,0.176,1,0,0,0,0,1,0,0,0,0,4,0,0,0,4,5,0.8,0.25,20.3,17.4,9.64,5.79,1.67,0.3,0.235,0.535
2026,56536,박정민,롯데,LT,11,4.5,19,2,1,1,5,0.667,20,13,4,15,1,24,10,10,1.4,0,0,0,1,86,373,0.186,2,0,0,0,1,0,0,0,0,2,3,6,0,1,14,19,0.74,0.214,19.6,18.7,10.8,6.75,1.6,0.337,0.386,0.723
2026,54503,박준우,롯데,LT,11,4.5,6,0,0,0,0,,8,10,0,3,1,5,4,4,1.63,0,0,0,0,36,143,0.323,0,0,1,0,0,2,0,0,0,0,3,0,0,1,8,8,1.0,0.385,23.8,17.9,5.63,3.38,1.67,0.4,0.323,0.723
2026,56531,로드리게스,롯데,LT,13,4.86,9,3,3,0,0,0.5,50,52,8,22,3,50,29,27,1.48,0,0,4,0,225,911,0.264,10,1,3,0,0,8,0,9,3,0,0,1,0,4,45,50,0.9,0.317,101.2,18.2,9.0,3.96,2.27,0.347,0.447,0.794
2026,64021,박세웅,롯데,LT,14,4.98,8,1,4,0,0,0.2,43 1/3,45,3,22,4,36,29,24,1.55,0,0,2,0,198,751,0.271,12,0,4,2,0,1,0,8,1,0,0,0,0,2,50,37,1.35,0.326,93.9,17.3,7.48,4.57,1.64,0.366,0.398,0.764
2026,62528,김원중,롯데,LT,15,5.52,18,0,2,2,2,0.0,14 2/3,18,1,10,1,7,11,9,1.91,0,0,0,0,74,279,0.305,6,0,3,1,2,3,0,0,0,0,6,4,1,1,21,14,1.5,0.327,15.5,19.0,4.3,6.14,0.7,0.408,0.458,0.866
2026,68242,정철원,롯데,LT,16,6.14,18,0,2,0,3,0.0,14 2/3,16,2,7,0,12,10,10,1.57,0,0,0,1,65,255,0.291,4,0,3,0,0,3,0,0,0,0,1,5,0,0,13,14,0.93,0.341,14.2,17.4,7.36,4.3,1.71,0.371,0.473,0.844
2026,56548,쿄야마,롯데,LT,17,7.59,10,0,1,0,1,0.0,10 2/3,14,1,9,0,13,10,9,2.16,0,0,0,0,54,222,0.318,3,0,1,0,0,2,0,0,0,0,3,0,0,1,9,8,1.13,0.433,22.2,20.8,10.97,7.59,1.44,0.434,0.455,0.889
2026,68036,최이준,롯데,LT,18,8.31,15,0,1,0,0,0.0,13,12,2,11,0,9,13,12,1.77,0,0,0,0,60,242,0.245,2,0,0,0,1,3,0,0,0,0,0,1,0,1,15,13,1.15,0.263,16.1,18.6,6.23,7.62,0.82,0.383,0.408,0.791
2026,67588,윤성빈,롯데,LT,19,13.5,4,0,0,0,0,,3 1/3,4,0,6,0,2,5,5,3.0,0,0,0,0,20,78,0.286,3,0,0,0,0,1,0,0,0,0,1,0,0,0,6,2,3.0,0.333,19.5,23.4,5.4,16.2,0.33,0.5,0.5,1.0
2026,56567,신동건,롯데,LT,20,18.0,1,0,0,0,0,,1,1,0,4,0,1,2,2,5.0,0,0,0,0,8,33,0.333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.333,33.0,33.0,9.0,36.0,0.25,0.625,0.333,0.958
2026,66451,최충연,롯데,LT,20,18.0,1,0,0,0,0,,1,3,0,1,0,0,2,2,4.0,0,0,0,0,7,28,0.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,,0.5,28.0,28.0,0.0,9.0,0.0,0.571,0.833,1.404
2026,52530,이민석,롯데,LT,22,21.21,4,0,0,0,0,,4 2/3,8,1,6,1,4,11,11,3.0,0,0,0,0,29,120,0.364,3,0,0,0,0,3,0,0,0,0,1,0,0,0,7,3,2.33,0.412,30.0,25.7,7.71,11.57,0.67,0.517,0.636,1.153
2026,61643,홍건희,KIA,HT,1,0.0,3,0,0,0,1,,3,4,0,0,0,2,1,0,1.33,0,0,0,0,14,61,0.286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.33,0.333,20.3,20.3,6.0,0.0,,0.286,0.357,0.643
2026,54610,성영탁,KIA,HT,2,0.93,16,1,0,5,3,1.0,19 1/3,15,0,4,0,21,2,2,0.98,0,0,0,2,78,270,0.203,2,0,0,0,2,1,0,0,0,1,10,10,2,0,20,18,1.11,0.283,16.9,14.0,9.78,1.86,5.25,0.244,0.23,0.474
2026,60768,이태양,KIA,HT,3,1.42,10,1,0,0,3,1.0,12 2/3,8,0,3,1,6,2,2,0.87,0,0,0,0,50,215,0.178,2,0,0,1,0,0,0,0,0,1,2,2,0,0,10,22,0.45,0.2,21.5,17.0,4.26,2.13,2.0,0.24,0.222,0.462
2026,63342,조상우,KIA,HT,4,1.89,21,2,1,0,5,0.667,19,17,0,8,1,10,8,4,1.32,0,0,0,2,82,318,0.243,4,0,1,2,1,1,1,0,0,2,4,5,0,2,18,27,0.67,0.274,15.1,16.7,4.74,3.79,1.25,0.321,0.3,0.621
2026,55633,올러,KIA,HT,5,3.04,8,4,3,0,0,0.571,50 1/3,36,3,15,3,46,18,17,1.01,1,1,4,0,202,742,0.201,4,2,4,1,0,3,0,8,4,0,1,0,0,4,49,49,1.0,0.252,92.8,14.7,8.23,2.68,3.07,0.273,0.296,0.569
2026,50662,정해영,KIA,HT,6,3.29,13,2,0,1,2,1.0,13 2/3,9,1,5,1,12,5,5,1.02,0,0,0,0,55,211,0.191,1,0,2,0,1,1,0,0,0,2,2,6,0,0,14,12,1.17,0.235,16.2,15.4,7.9,3.29,2.4,0.283,0.277,0.56
2026,52639,최지민,KIA,HT,7,3.45,17,0,0,0,1,,15 2/3,16,3,6,2,7,6,6,1.4,0,0,0,0,69,285,0.271,2,0,2,0,0,0,0,0,0,0,0,2,0,2,17,19,0.89,0.265,16.8,18.2,4.02,3.45,1.17,0.358,0.458,0.816
2026,62951,이형범,KIA,HT,8,3.6,4,0,0,0,0,,5,4,1,3,1,4,2,2,1.4,0,0,0,0,24,93,0.211,1,0,1,0,1,0,0,0,0,0,3,0,0,0,6,5,1.2,0.214,23.3,18.6,7.2,5.4,1.33,0.348,0.421,0.769
2026,51994,한재승,KIA,HT,9,3.68,15,1,0,0,1,1.0,14 2/3,12,3,4,1,11,6,6,1.09,0,0,0,0,57,224,0.231,3,1,0,0,0,1,0,0,0,1,5,1,0,1,11,18,0.61,0.237,14.9,15.3,6.75,2.45,2.75,0.298,0.5,0.798
2026,54640,네일,KIA,HT,10,3.71,9,1,3,0,0,0.25,51,48,3,8,4,36,21,21,1.1,0,0,4,0,211,837,0.244,9,0,2,0,0,1,0,9,1,0,0,0,0,3,70,43,1.63,0.285,93.0,16.4,6.35,1.41,4.5,0.287,0.335,0.622
2026,50641,장재혁,KIA,HT,11,4.5,3,0,0,0,0,,4,3,0,5,0,2,2,2,2.0,0,0,0,0,20,75,0.214,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,2,3.5,0.25,25.0,18.8,4.5,11.25,0.4,0.421,0.214,0.635
2026,77637,양현종,KIA,HT,12,4.66,8,3,3,0,0,0.5,38 2/3,38,7,18,1,30,23,20,1.45,0,0,1,0,175,686,0.248,7,0,3,0,0,0,0,8,3,0,0,0,0,2,38,47,0.81,0.267,85.8,17.7,6.98,4.19,1.67,0.331,0.431,0.762
2026,52641,황동하,KIA,HT,13,4.93,11,4,0,0,1,1.0,34 2/3,37,9,12,1,26,20,19,1.41,0,0,3,0,148,600,0.274,3,0,0,0,0,0,0,4,3,1,0,1,0,3,33,39,0.85,0.28,54.5,17.3,6.75,3.12,2.17,0.338,0.496,0.834
2026,69620,김기훈,KIA,HT,14,5.4,2,0,0,0,0,,1 2/3,0,0,4,0,1,1,1,2.4,0,0,0,0,8,44,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0.0,0.0,22.0,26.4,5.4,21.6,0.25,0.5,0.0,0.5
2026,65769,김범수,KIA,HT,15,5.63,22,0,2,1,8,0.0,16,16,1,12,1,16,11,10,1.75,0,0,0,1,74,304,0.262,1,0,0,0,2,0,0,0,0,0,3,9,0,1,13,16,0.81,0.341,13.8,19.0,9.0,6.75,1.33,0.392,0.328,0.72
2026,55610,김태형,KIA,HT,16,5.76,8,0,1,0,0,0.0,25,35,4,16,3,12,21,16,2.04,0,0,0,0,126,515,0.327,3,0,0,0,0,2,0,5,0,0,1,0,0,4,36,24,1.5,0.341,64.4,20.6,4.32,5.76,0.75,0.429,0.467,0.896
2026,76225,김건국,KIA,HT,17,7.71,5,0,0,0,0,,4 2/3,4,1,4,0,4,4,4,1.71,0,0,0,0,22,83,0.235,1,0,0,1,0,1,0,0,0,0,5,0,0,0,3,7,0.43,0.231,16.6,17.8,7.71,7.71,1.0,0.364,0.471,0.835
2026,51648,이의리,KIA,HT,18,8.37,9,1,5,0,0,0.167,33 1/3,37,7,29,1,38,31,31,1.98,0,0,0,0,163,688,0.285,5,2,2,1,0,3,1,9,1,0,0,0,0,2,21,35,0.6,0.349,76.4,20.6,10.26,7.83,1.31,0.416,0.515,0.931
2026,55267,홍민규,KIA,HT,19,10.13,13,1,2,0,0,0.333,13 1/3,22,2,6,0,13,15,15,2.1,0,0,0,0,68,250,0.361,8,0,1,0,0,4,0,0,0,1,4,1,0,0,12,14,0.86,0.435,19.2,18.8,8.78,4.05,2.17,0.418,0.59,1.008
2026,68928,김시훈,KIA,HT,20,13.5,2,0,0,0,0,,2,2,0,2,1,2,3,3,2.0,0,0,0,0,12,41,0.25,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0.33,0.333,20.5,20.5,9.0,9.0,1.0,0.455,0.5,0.955
2026,66609,전상현,KIA,HT,20,13.5,4,0,1,0,2,0.0,3 1/3,6,0,1,1,3,5,5,2.1,0,0,0,1,18,59,0.375,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0.75,0.462,14.8,17.7,8.1,2.7,3.0,0.444,0.5,0.944
2026,67263,최원준,두산,OB,1,0.0,2,0,0,0,0,,2,1,0,1,0,1,0,0,1.0,0,0,0,0,7,30,0.167,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1.0,0.2,15.0,15.0,4.5,4.5,1.0,0.286,0.333,0.619
2026,56215,최주형,두산,OB,1,0.0,5,0,0,0,0,,4 1/3,1,0,4,0,7,0,0,1.15,0,0,0,0,18,97,0.071,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2.0,0.143,19.4,22.4,14.54,8.31,1.75,0.278,0.143,0.421
2026,54263,김택연,두산,OB,3,0.87,9,0,0,3,0,,10 1/3,5,1,6,0,11,1,1,1.06,0,0,0,0,42,156,0.143,1,0,1,0,0,0,0,0,0,0,6,3,1,0,5,14,0.36,0.174,17.3,15.1,9.58,5.23,1.83,0.268,0.257,0.525
2026,52202,윤태호,두산,OB,4,1.74,12,1,0,1,1,1.0,10 1/3,8,0,6,0,9,2,2,1.35,0,0,0,1,44,187,0.222,0,0,1,1,0,1,0,0,0,1,7,3,1,2,8,12,0.67,0.286,15.6,18.1,7.84,5.23,1.5,0.326,0.222,0.548
2026,68830,김정우,두산,OB,5,2.37,19,0,2,0,2,0.0,19,12,0,7,3,15,5,5,1.0,0,0,0,0,78,289,0.19,3,0,3,2,1,1,0,0,0,0,1,4,0,1,17,21,0.81,0.24,15.2,15.2,7.11,3.32,2.14,0.293,0.238,0.531
2026,55268,최민석,두산,OB,6,2.56,7,3,0,0,0,1.0,38 2/3,31,1,23,2,35,14,11,1.4,0,0,4,0,168,634,0.223,7,0,2,2,0,2,1,7,3,0,0,0,0,6,46,29,1.59,0.286,90.6,16.4,8.15,5.35,1.52,0.337,0.295,0.632
2026,65639,박정수,두산,OB,7,3.0,3,0,0,0,0,,3,3,0,3,0,1,3,1,2.0,0,0,0,0,14,49,0.3,0,0,0,1,0,0,0,0,0,0,3,0,0,2,4,3,1.33,0.3,16.3,16.3,3.0,9.0,0.33,0.429,0.3,0.729
2026,67246,김명신,두산,OB,8,3.38,3,1,0,0,0,1.0,2 2/3,3,0,1,1,0,1,1,1.5,0,0,0,0,13,41,0.3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,5,0.6,0.273,13.7,15.4,0.0,3.38,0.0,0.385,0.4,0.785
2026,66291,이영하,두산,OB,9,3.5,14,2,1,3,0,0.667,18,13,2,14,0,23,7,7,1.5,0,0,0,1,81,306,0.194,2,0,0,0,0,3,0,1,0,2,9,4,2,0,16,15,1.07,0.262,21.9,17.0,11.5,7.0,1.64,0.333,0.313,0.646
2026,67266,박치국,두산,OB,10,3.6,13,0,0,0,3,,10,15,0,2,3,10,6,4,1.7,0,0,0,0,52,220,0.326,4,1,0,1,0,1,0,0,0,0,2,5,0,1,14,8,1.75,0.405,16.9,22.0,9.0,1.8,5.0,0.385,0.457,0.842
2026,68220,곽빈,두산,OB,11,3.62,9,3,2,0,0,0.6,49 2/3,50,3,20,1,57,24,20,1.41,0,0,5,0,218,865,0.259,7,0,0,4,0,2,0,9,3,0,0,0,0,3,40,50,0.8,0.343,96.1,17.4,10.33,3.62,2.85,0.326,0.342,0.668
2026,55215,양재훈,두산,OB,12,3.74,21,1,2,0,2,0.333,21 2/3,19,2,12,3,26,11,9,1.43,0,0,0,0,97,424,0.235,2,0,1,0,2,5,0,0,0,1,5,5,0,2,25,11,2.27,0.321,20.2,19.6,10.8,4.98,2.17,0.354,0.333,0.687
2026,55239,잭로그,두산,OB,13,3.83,9,3,3,0,0,0.5,54,62,4,9,2,47,25,23,1.31,0,0,5,0,235,827,0.279,14,0,2,0,0,1,0,9,3,0,0,0,0,3,65,48,1.35,0.339,91.9,15.3,7.83,1.5,5.22,0.313,0.396,0.709
2026,52043,벤자민,두산,OB,14,4.1,5,0,3,0,0,0.0,26 1/3,38,1,8,0,26,15,12,1.75,0,0,2,0,124,440,0.336,8,1,2,1,0,2,0,5,0,0,0,0,0,2,31,19,1.63,0.425,88.0,16.7,8.89,2.73,3.25,0.377,0.451,0.828
2026,53259,최준호,두산,OB,15,4.15,7,2,1,0,0,0.667,13,10,3,3,0,16,6,6,1.0,0,0,0,0,51,234,0.208,3,0,0,0,0,2,0,1,0,2,1,0,0,0,5,17,0.29,0.241,33.4,18.0,11.08,2.08,5.33,0.255,0.458,0.713
2026,51264,최승용,두산,OB,16,4.57,9,1,4,0,0,0.2,43 1/3,51,2,19,0,26,25,22,1.62,0,0,2,0,199,753,0.293,6,1,4,2,0,1,0,9,1,0,0,0,0,2,45,54,0.83,0.331,83.7,17.4,5.4,3.95,1.37,0.359,0.374,0.733
